id,unique_column_id,file_number,purpose,rsc,applicant_name,licensee_name,action_date,action,call_sign,report_number,d_o_r
2411,0010713171-MD-2023-11-28-G-WQWA657-18214-2023-12-06-,0010713171,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWA657,18214,2023-12-06
2412,0010713172-MD-2023-11-28-G-WQWA360-18214-2023-12-06-,0010713172,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWA360,18214,2023-12-06
2413,0010713173-MD-2023-11-28-G-WQWA648-18214-2023-12-06-,0010713173,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWA648,18214,2023-12-06
2414,0010713179-MD-2023-11-28-G-WQVR315-18214-2023-12-06-,0010713179,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQVR315,18214,2023-12-06
2415,0010713246-MD-2023-11-28-G-WQWA357-18214-2023-12-06-,0010713246,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWA357,18214,2023-12-06
2416,0010713249-MD-2023-11-28-G-WQVW416-18214-2023-12-06-,0010713249,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQVW416,18214,2023-12-06
2417,0010713250-MD-2023-11-28-G-WQWA650-18214-2023-12-06-,0010713250,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWA650,18214,2023-12-06
2418,0010713251-MD-2023-11-28-G-WQWA361-18214-2023-12-06-,0010713251,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWA361,18214,2023-12-06
2419,0010713253-MD-2023-11-28-G-WQWA647-18214-2023-12-06-,0010713253,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWA647,18214,2023-12-06
2420,0010713254-MD-2023-11-28-G-WQVR353-18214-2023-12-06-,0010713254,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQVR353,18214,2023-12-06
2421,0010713257-MD-2023-11-28-G-WQWN488-18214-2023-12-06-,0010713257,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWN488,18214,2023-12-06
2422,0010713260-MD-2023-11-28-G-WQVR386-18214-2023-12-06-,0010713260,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQVR386,18214,2023-12-06
2423,0010713261-MD-2023-11-28-G-WQWF491-18214-2023-12-06-,0010713261,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWF491,18214,2023-12-06
2424,0010713265-MD-2023-11-28-G-WROI437-18214-2023-12-06-,0010713265,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WROI437,18214,2023-12-06
2425,0010713266-MD-2023-11-28-G-WRAX597-18214-2023-12-06-,0010713266,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WRAX597,18214,2023-12-06
2426,0010713267-MD-2023-11-28-G-WQWA646-18214-2023-12-06-,0010713267,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWA646,18214,2023-12-06
2427,0010713271-MD-2023-11-28-G-WQWA677-18214-2023-12-06-,0010713271,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWA677,18214,2023-12-06
2428,0010713272-MD-2023-11-28-G-WQVR208-18214-2023-12-06-,0010713272,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQVR208,18214,2023-12-06
2429,0010713273-MD-2023-11-28-G-WQYI786-18214-2023-12-06-,0010713273,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQYI786,18214,2023-12-06
2430,0010713276-MD-2023-11-28-G-WROI436-18214-2023-12-06-,0010713276,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WROI436,18214,2023-12-06
2431,0010713277-MD-2023-11-27-G-WQWA356-18214-2023-12-06-,0010713277,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQWA356,18214,2023-12-06
2432,0010713290-MD-2023-11-27-G-WQWA352-18214-2023-12-06-,0010713290,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQWA352,18214,2023-12-06
2433,0010713291-MD-2023-11-27-G-WQWA678-18214-2023-12-06-,0010713291,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQWA678,18214,2023-12-06
2434,0010713296-MD-2023-11-27-G-WQVV599-18214-2023-12-06-,0010713296,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQVV599,18214,2023-12-06
2435,0010713302-MD-2023-11-27-G-WQWA353-18214-2023-12-06-,0010713302,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQWA353,18214,2023-12-06
2436,0010713303-MD-2023-11-27-G-WQVR758-18214-2023-12-06-,0010713303,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQVR758,18214,2023-12-06
2437,0010713307-MD-2023-11-27-G-WQWN540-18214-2023-12-06-,0010713307,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQWN540,18214,2023-12-06
2438,0010713309-MD-2023-11-27-G-WQXA704-18214-2023-12-06-,0010713309,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQXA704,18214,2023-12-06
2439,0010713310-MD-2023-11-27-G-WQVQ431-18214-2023-12-06-,0010713310,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQVQ431,18214,2023-12-06
2440,0010713311-MD-2023-11-27-G-WQVV609-18214-2023-12-06-,0010713311,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQVV609,18214,2023-12-06
2441,0010713314-MD-2023-11-27-G-WQWA593-18214-2023-12-06-,0010713314,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQWA593,18214,2023-12-06
2442,0010713315-MD-2023-11-27-G-WQYI808-18214-2023-12-06-,0010713315,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQYI808,18214,2023-12-06
2443,0010713316-MD-2023-11-27-G-WQXA706-18214-2023-12-06-,0010713316,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQXA706,18214,2023-12-06
2444,0010713444-MD-2023-12-01-G-WRQX334-18214-2023-12-06-,0010713444,MD,CF,"AT&T Mobility Spectrum, LLC",NULL,2023-12-01,G,WRQX334,18214,2023-12-06
2445,0010713454-MD-2023-11-28-G-WQSE398-18214-2023-12-06-,0010713454,MD,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-28,G,WQSE398,18214,2023-12-06
2446,0010713475-MD-2023-11-28-G-WQSE407-18214-2023-12-06-,0010713475,MD,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-28,G,WQSE407,18214,2023-12-06
2447,0010713649-MD-2023-11-27-G-WQUG970-18214-2023-12-06-,0010713649,MD,CF,"Cellco Partnership",NULL,2023-11-27,G,WQUG970,18214,2023-12-06
2448,0010713657-MD-2023-11-27-G-WQUG971-18214-2023-12-06-,0010713657,MD,CF,"Cellco Partnership",NULL,2023-11-27,G,WQUG971,18214,2023-12-06
2449,0010713796-MD-2023-11-27-G-WPTY570-18214-2023-12-06-,0010713796,MD,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-27,G,WPTY570,18214,2023-12-06
2450,0010713804-MD-2023-11-27-G-WRWT439-18214-2023-12-06-,0010713804,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WRWT439,18214,2023-12-06
2451,0010713850-MD-2023-11-27-G-WPTY561-18214-2023-12-06-,0010713850,MD,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-27,G,WPTY561,18214,2023-12-06
2452,0010713868-MD-2023-11-27-G-WRDX479-18214-2023-12-06-,0010713868,MD,CF,"Farmers Telecommunications Cooperative",NULL,2023-11-27,G,WRDX479,18214,2023-12-06
2453,0010713980-MD-2023-11-28-G-WRAT739-18214-2023-12-06-,0010713980,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-11-28,G,WRAT739,18214,2023-12-06
2454,0010713984-MD-2023-11-28-G-WRHV243-18214-2023-12-06-,0010713984,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-11-28,G,WRHV243,18214,2023-12-06
2455,0010713996-MD-2023-11-28-G-WQZH708-18214-2023-12-06-,0010713996,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-11-28,G,WQZH708,18214,2023-12-06
2456,0010714298-MD-2023-11-28-G-WQWA476-18214-2023-12-06-,0010714298,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWA476,18214,2023-12-06
2457,0010714300-MD-2023-11-28-G-WQVW434-18214-2023-12-06-,0010714300,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQVW434,18214,2023-12-06
2458,0010714305-MD-2023-11-28-G-WQWA550-18214-2023-12-06-,0010714305,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWA550,18214,2023-12-06
2459,0010714337-MD-2023-11-28-G-WQSY522-18214-2023-12-06-,0010714337,MD,CF,"Plateau Telecommunications, Inc.",NULL,2023-11-28,G,WQSY522,18214,2023-12-06
2460,0010714403-MD-2023-11-28-G-WQUN689-18214-2023-12-06-,0010714403,MD,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-28,G,WQUN689,18214,2023-12-06
2461,0010714404-MD-2023-11-28-G-WQUQ885-18214-2023-12-06-,0010714404,MD,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-28,G,WQUQ885,18214,2023-12-06
2462,0010714557-MD-2023-11-28-G-WQXD271-18214-2023-12-06-,0010714557,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQXD271,18214,2023-12-06
2463,0010714562-MD-2023-11-28-G-WQXB230-18214-2023-12-06-,0010714562,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQXB230,18214,2023-12-06
2464,0010716053-MD-2023-11-28-G-WQBN670-18214-2023-12-06-,0010716053,MD,CF,"Michwave Technologies, Inc.",NULL,2023-11-28,G,WQBN670,18214,2023-12-06
2465,0010716060-MD-2023-11-28-G-WQWR407-18214-2023-12-06-,0010716060,MD,CF,"Michwave Technologies, Inc.",NULL,2023-11-28,G,WQWR407,18214,2023-12-06
2466,0010716456-MD-2023-11-28-G-WAY64-18214-2023-12-06-,0010716456,MD,CF,"Ziply Fiber Northwest LLC",NULL,2023-11-28,G,WAY64,18214,2023-12-06
2467,0010716457-MD-2023-11-28-G-WAY65-18214-2023-12-06-,0010716457,MD,CF,"Ziply Fiber Northwest LLC",NULL,2023-11-28,G,WAY65,18214,2023-12-06
2468,0010716458-MD-2023-11-28-G-WAY68-18214-2023-12-06-,0010716458,MD,CF,"Ziply Fiber Northwest LLC",NULL,2023-11-28,G,WAY68,18214,2023-12-06
2469,0010716683-MD-2023-11-28-G-WMW662-18214-2023-12-06-,0010716683,MD,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-28,G,WMW662,18214,2023-12-06
2470,0010716890-MD-2023-11-28-G-WQYB481-18214-2023-12-06-,0010716890,MD,CF,"Day Management Corporation",NULL,2023-11-28,G,WQYB481,18214,2023-12-06
2471,0010716897-MD-2023-11-28-G-WQPY417-18214-2023-12-06-,0010716897,MD,CF,"Day Management Corp. dba Day Wireless Systems",NULL,2023-11-28,G,WQPY417,18214,2023-12-06
2472,0010716903-MD-2023-11-28-G-WQPY418-18214-2023-12-06-,0010716903,MD,CF,"Day Management Corp. dba Day Wireless Systems",NULL,2023-11-28,G,WQPY418,18214,2023-12-06
2473,0010716910-MD-2023-11-28-G-WRAL969-18214-2023-12-06-,0010716910,MD,CF,"Day Management Corporation",NULL,2023-11-28,G,WRAL969,18214,2023-12-06
2474,0010716912-MD-2023-11-28-G-WQHP912-18214-2023-12-06-,0010716912,MD,CF,"Inland Cellular LLC",NULL,2023-11-28,G,WQHP912,18214,2023-12-06
2475,0010716933-MD-2023-11-28-G-WRPP215-18214-2023-12-06-,0010716933,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WRPP215,18214,2023-12-06
2476,0010716958-MD-2023-11-28-G-WAY67-18214-2023-12-06-,0010716958,MD,CF,"Ziply Fiber Northwest LLC",NULL,2023-11-28,G,WAY67,18214,2023-12-06
2477,0010717453-MD-2023-11-30-G-KMQ76-18214-2023-12-06-,0010717453,MD,CF,"Frontier California Inc.",NULL,2023-11-30,G,KMQ76,18214,2023-12-06
2478,0010717467-MD-2023-11-30-G-KNL83-18214-2023-12-06-,0010717467,MD,CF,"Frontier California Inc.",NULL,2023-11-30,G,KNL83,18214,2023-12-06
2479,0010717812-MD-2023-11-30-G-WQYN372-18214-2023-12-06-,0010717812,MD,CF,"AirCanopy Internet Services, Inc.",NULL,2023-11-30,G,WQYN372,18214,2023-12-06
2480,0010717813-MD-2023-11-30-G-WRDG444-18214-2023-12-06-,0010717813,MD,CF,"AirCanopy Internet Services, Inc.",NULL,2023-11-30,G,WRDG444,18214,2023-12-06
2481,0010717821-MD-2023-11-30-G-WQZF613-18214-2023-12-06-,0010717821,MD,CF,"AirCanopy Internet Services, Inc.",NULL,2023-11-30,G,WQZF613,18214,2023-12-06
2482,0010717829-MD-2023-11-30-G-WRYP665-18214-2023-12-06-,0010717829,MD,CF,"AirCanopy Internet Services, Inc.",NULL,2023-11-30,G,WRYP665,18214,2023-12-06
2483,0010717834-MD-2023-11-30-G-WQQZ721-18214-2023-12-06-,0010717834,MD,CF,"AirCanopy Internet Services, Inc.",NULL,2023-11-30,G,WQQZ721,18214,2023-12-06
2484,0010717836-MD-2023-11-30-G-WQOG613-18214-2023-12-06-,0010717836,MD,CF,"AirCanopy Internet Services, Inc.",NULL,2023-11-30,G,WQOG613,18214,2023-12-06
2485,0010718237-MD-2023-12-01-G-WRUZ786-18214-2023-12-06-,0010718237,MD,CF,"Liberty Mobile Puerto Rico Inc.",NULL,2023-12-01,G,WRUZ786,18214,2023-12-06
2486,0010719001-MD-2023-12-01-G-WMW511-18214-2023-12-06-,0010719001,MD,CF,"Cellco Partnership",NULL,2023-12-01,G,WMW511,18214,2023-12-06
2487,0010719234-MD-2023-11-28-G-WGI52-18214-2023-12-06-,0010719234,MD,CF,"Qwest Corporation",NULL,2023-11-28,G,WGI52,18214,2023-12-06
2488,0010719403-MD-2023-12-01-G-WRMJ611-18214-2023-12-06-,0010719403,MD,CF,"Commnet Four Corners, LLC",NULL,2023-12-01,G,WRMJ611,18214,2023-12-06
2489,0010719407-MD-2023-12-01-G-WRMJ610-18214-2023-12-06-,0010719407,MD,CF,"Commnet Four Corners, LLC",NULL,2023-12-01,G,WRMJ610,18214,2023-12-06
2490,0010719408-MD-2023-12-01-G-WQVV468-18214-2023-12-06-,0010719408,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-12-01,G,WQVV468,18214,2023-12-06
2491,0010719409-MD-2023-12-01-G-WRYY557-18214-2023-12-06-,0010719409,MD,CF,"T-Mobile License LLC",NULL,2023-12-01,G,WRYY557,18214,2023-12-06
2492,0010719410-MD-2023-12-01-G-WRYY472-18214-2023-12-06-,0010719410,MD,CF,"T-Mobile License LLC",NULL,2023-12-01,G,WRYY472,18214,2023-12-06
2493,0010719412-MD-2023-12-01-G-WQVV469-18214-2023-12-06-,0010719412,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-12-01,G,WQVV469,18214,2023-12-06
2494,0010719581-MD-2023-12-01-G-WQPT884-18214-2023-12-06-,0010719581,MD,CF,"New Cingular Wireless PCS, LLC",NULL,2023-12-01,G,WQPT884,18214,2023-12-06
2495,0010719675-MD-2023-12-01-G-WQUY637-18214-2023-12-06-,0010719675,MD,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-12-01,G,WQUY637,18214,2023-12-06
2496,0010684254-NE-2023-11-29-G-WRZQ791-18214-2023-12-06-,0010684254,NE,CF,"Nextera Wireless, LLC",NULL,2023-11-29,G,WRZQ791,18214,2023-12-06
2497,0010709316-NE-2023-11-28-G-WRZQ492-18214-2023-12-06-,0010709316,NE,CF,"TowerStream Corp",NULL,2023-11-28,G,WRZQ492,18214,2023-12-06
2498,0010709318-NE-2023-11-27-G-WRZP638-18214-2023-12-06-,0010709318,NE,CF,"TowerStream Corp",NULL,2023-11-27,G,WRZP638,18214,2023-12-06
2499,0010709321-NE-2023-11-27-G-WRZP644-18214-2023-12-06-,0010709321,NE,CF,"TowerStream Corp",NULL,2023-11-27,G,WRZP644,18214,2023-12-06
2500,0010709324-NE-2023-11-28-G-WRZQ494-18214-2023-12-06-,0010709324,NE,CF,"TowerStream Corp",NULL,2023-11-28,G,WRZQ494,18214,2023-12-06
2501,0010712148-NE-2023-11-30-G-WRZQ824-18214-2023-12-06-,0010712148,NE,CF,"LP Broadband, Inc.",NULL,2023-11-30,G,WRZQ824,18214,2023-12-06
2502,0010712695-NE-2023-11-29-G-WRZQ774-18214-2023-12-06-,0010712695,NE,CF,"T-Mobile License LLC",NULL,2023-11-29,G,WRZQ774,18214,2023-12-06
2503,0010712714-NE-2023-11-29-G-WRZQ772-18214-2023-12-06-,0010712714,NE,CF,"T-Mobile License LLC",NULL,2023-11-29,G,WRZQ772,18214,2023-12-06
2504,0010713686-NE-2023-11-27-G-WRZP646-18214-2023-12-06-,0010713686,NE,CF,"Cellco Partnership",NULL,2023-11-27,G,WRZP646,18214,2023-12-06
2505,0010713699-NE-2023-11-27-G-WRZP635-18214-2023-12-06-,0010713699,NE,CF,"UNITED STATES CELLULAR OPERATING COMPANY LLC",NULL,2023-11-27,G,WRZP635,18214,2023-12-06
2506,0010713702-NE-2023-11-27-G-WRZP647-18214-2023-12-06-,0010713702,NE,CF,"Cellco Partnership",NULL,2023-11-27,G,WRZP647,18214,2023-12-06
2507,0010713748-NE-2023-11-27-G-WRZP636-18214-2023-12-06-,0010713748,NE,CF,"UNITED STATES CELLULAR OPERATING COMPANY LLC",NULL,2023-11-27,G,WRZP636,18214,2023-12-06
2508,0010714327-NE-2023-11-28-G-WRZQ490-18214-2023-12-06-,0010714327,NE,CF,"Cellco Partnership",NULL,2023-11-28,G,WRZQ490,18214,2023-12-06
2509,0010714351-NE-2023-11-28-G-WRZQ491-18214-2023-12-06-,0010714351,NE,CF,"Cellco Partnership",NULL,2023-11-28,G,WRZQ491,18214,2023-12-06
2510,0010714558-NE-2023-11-28-G-WRZQ395-18214-2023-12-06-,0010714558,NE,CF,"T-Mobile License LLC",NULL,2023-11-28,G,WRZQ395,18214,2023-12-06
2511,0010714561-NE-2023-11-28-G-WRZQ396-18214-2023-12-06-,0010714561,NE,CF,"T-Mobile License LLC",NULL,2023-11-28,G,WRZQ396,18214,2023-12-06
2512,0010716976-NE-2023-11-28-G-WRZQ387-18214-2023-12-06-,0010716976,NE,CF,"Cal.net, Inc.",NULL,2023-11-28,G,WRZQ387,18214,2023-12-06
2513,0010716977-NE-2023-11-28-G-WRZQ385-18214-2023-12-06-,0010716977,NE,CF,"Cal.net, Inc.",NULL,2023-11-28,G,WRZQ385,18214,2023-12-06
2514,0010716978-NE-2023-11-28-G-WRZQ386-18214-2023-12-06-,0010716978,NE,CF,"Cal.net, Inc.",NULL,2023-11-28,G,WRZQ386,18214,2023-12-06
2515,0010718034-NE-2023-11-28-G-WRZQ462-18214-2023-12-06-,0010718034,NE,CF,"AT&T Mobility Spectrum LLC",NULL,2023-11-28,G,WRZQ462,18214,2023-12-06
2516,0010718233-NE-2023-11-28-G-WRZQ388-18214-2023-12-06-,0010718233,NE,CF,"Liberty Mobile Puerto Rico Inc.",NULL,2023-11-28,G,WRZQ388,18214,2023-12-06
2517,0010718271-NE-2023-11-28-G-WRZQ463-18214-2023-12-06-,0010718271,NE,CF,"AT&T Mobility Spectrum LLC",NULL,2023-11-28,G,WRZQ463,18214,2023-12-06
2518,0010718993-NE-2023-12-01-G-WRZR513-18214-2023-12-06-,0010718993,NE,CF,"Cellco Partnership",NULL,2023-12-01,G,WRZR513,18214,2023-12-06
2519,0010719387-NE-2023-12-01-G-WRZR514-18214-2023-12-06-,0010719387,NE,CF,"Cellco Partnership",NULL,2023-12-01,G,WRZR514,18214,2023-12-06
2520,0010719399-NE-2023-12-01-G-WRZR515-18214-2023-12-06-,0010719399,NE,CF,"Cellco Partnership",NULL,2023-12-01,G,WRZR515,18214,2023-12-06
2521,0010719402-NE-2023-12-01-G-WRZR517-18214-2023-12-06-,0010719402,NE,CF,"Commnet Four Corners, LLC",NULL,2023-12-01,G,WRZR517,18214,2023-12-06
2522,0010719677-NE-2023-11-28-G-WRZQ381-18214-2023-12-06-,0010719677,NE,CF,"T-Mobile License LLC",NULL,2023-11-28,G,WRZQ381,18214,2023-12-06
2523,0010719682-NE-2023-11-28-G-WRZQ389-18214-2023-12-06-,0010719682,NE,CF,"Union Telephone Company",NULL,2023-11-28,G,WRZQ389,18214,2023-12-06
2524,0010720629-NE-2023-11-28-G-WRZQ467-18214-2023-12-06-,0010720629,NE,CF,"Commnet Four Corners, LLC",NULL,2023-11-28,G,WRZQ467,18214,2023-12-06
2525,0010721944-NE-2023-11-28-G-WRZQ464-18214-2023-12-06-,0010721944,NE,CF,"T-Mobile License LLC",NULL,2023-11-28,G,WRZQ464,18214,2023-12-06
2526,0010721945-NE-2023-11-28-G-WRZQ465-18214-2023-12-06-,0010721945,NE,CF,"T-Mobile License LLC",NULL,2023-11-28,G,WRZQ465,18214,2023-12-06
2527,0010721949-NE-2023-11-28-G-WRZQ466-18214-2023-12-06-,0010721949,NE,CF,"T-Mobile License LLC",NULL,2023-11-28,G,WRZQ466,18214,2023-12-06
2528,0010721951-NE-2023-11-28-G-WRZQ376-18214-2023-12-06-,0010721951,NE,CF,"T-Mobile License LLC",NULL,2023-11-28,G,WRZQ376,18214,2023-12-06
2529,0010721952-NE-2023-11-28-G-WRZQ374-18214-2023-12-06-,0010721952,NE,CF,"T-Mobile License LLC",NULL,2023-11-28,G,WRZQ374,18214,2023-12-06
2530,0010721960-NE-2023-11-28-G-WRZQ390-18214-2023-12-06-,0010721960,NE,CF,"T-Mobile Puerto Rico LLC",NULL,2023-11-28,G,WRZQ390,18214,2023-12-06
2531,0010721969-NE-2023-11-28-G-WRZQ391-18214-2023-12-06-,0010721969,NE,CF,"T-Mobile Puerto Rico LLC",NULL,2023-11-28,G,WRZQ391,18214,2023-12-06
2532,0010721972-NE-2023-11-28-G-WRZQ377-18214-2023-12-06-,0010721972,NE,CF,"T-Mobile License LLC",NULL,2023-11-28,G,WRZQ377,18214,2023-12-06
2533,0010721975-NE-2023-11-28-G-WRZQ378-18214-2023-12-06-,0010721975,NE,CF,"T-Mobile License LLC",NULL,2023-11-28,G,WRZQ378,18214,2023-12-06
2534,0010721981-NE-2023-11-28-G-WRZQ379-18214-2023-12-06-,0010721981,NE,CF,"T-Mobile License LLC",NULL,2023-11-28,G,WRZQ379,18214,2023-12-06
2535,0010721983-NE-2023-11-28-G-WRZQ375-18214-2023-12-06-,0010721983,NE,CF,"T-Mobile License LLC",NULL,2023-11-28,G,WRZQ375,18214,2023-12-06
2536,0010721985-NE-2023-11-28-G-WRZQ380-18214-2023-12-06-,0010721985,NE,CF,"T-Mobile License LLC",NULL,2023-11-28,G,WRZQ380,18214,2023-12-06
2537,0010715696-RO-2023-11-28-G-WQTB687-18214-2023-12-06-,0010715696,RO,CF,"CHATTANOOGA MSA LIMITED PARTNERSHIP",NULL,2023-11-28,G,WQTB687,18214,2023-12-06
2538,0010715712-RO-2023-11-28-G-WQTB719-18214-2023-12-06-,0010715712,RO,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQTB719,18214,2023-12-06
2539,0010715717-RO-2023-11-28-G-WQTB721-18214-2023-12-06-,0010715717,RO,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQTB721,18214,2023-12-06
2540,0010715745-RO-2023-11-28-G-WQTB711-18214-2023-12-06-,0010715745,RO,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQTB711,18214,2023-12-06
2541,0010715752-RO-2023-11-28-G-WQTB709-18214-2023-12-06-,0010715752,RO,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-28,G,WQTB709,18214,2023-12-06
2542,0010715760-RO-2023-11-28-G-WQTB710-18214-2023-12-06-,0010715760,RO,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQTB710,18214,2023-12-06
2543,0010715765-RO-2023-11-28-G-WQTB697-18214-2023-12-06-,0010715765,RO,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-28,G,WQTB697,18214,2023-12-06
2544,0010715769-RO-2023-11-28-G-WQTB720-18214-2023-12-06-,0010715769,RO,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQTB720,18214,2023-12-06
2545,0010715786-RO-2023-11-28-G-WQTB724-18214-2023-12-06-,0010715786,RO,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQTB724,18214,2023-12-06
2546,0010715790-RO-2023-11-28-G-WQTB729-18214-2023-12-06-,0010715790,RO,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-28,G,WQTB729,18214,2023-12-06
2547,0010715797-RO-2023-11-28-G-WQTB785-18214-2023-12-06-,0010715797,RO,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQTB785,18214,2023-12-06
2548,0010715802-RO-2023-11-28-G-WQTB715-18214-2023-12-06-,0010715802,RO,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQTB715,18214,2023-12-06
2549,0010715807-RO-2023-11-28-G-WQTB786-18214-2023-12-06-,0010715807,RO,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQTB786,18214,2023-12-06
2550,0010715811-RO-2023-11-28-G-WQTB787-18214-2023-12-06-,0010715811,RO,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQTB787,18214,2023-12-06
2551,0010715821-RO-2023-11-28-G-WQTB733-18214-2023-12-06-,0010715821,RO,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-28,G,WQTB733,18214,2023-12-06
2552,0010715829-RO-2023-11-28-G-WQTB732-18214-2023-12-06-,0010715829,RO,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQTB732,18214,2023-12-06
2553,0010715835-RO-2023-11-28-G-WQTB717-18214-2023-12-06-,0010715835,RO,CF,"new cingular wireless pcs, llc",NULL,2023-11-28,G,WQTB717,18214,2023-12-06
2554,0010715840-RO-2023-11-28-G-WQTB716-18214-2023-12-06-,0010715840,RO,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-28,G,WQTB716,18214,2023-12-06
2555,0010715842-RO-2023-11-28-G-WQTB730-18214-2023-12-06-,0010715842,RO,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQTB730,18214,2023-12-06
2556,0010715859-RO-2023-11-28-G-WQTB703-18214-2023-12-06-,0010715859,RO,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-28,G,WQTB703,18214,2023-12-06
2557,0010715864-RO-2023-11-28-G-WQTB726-18214-2023-12-06-,0010715864,RO,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-28,G,WQTB726,18214,2023-12-06
2558,0010715867-RO-2023-11-28-G-WQTB702-18214-2023-12-06-,0010715867,RO,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-28,G,WQTB702,18214,2023-12-06
